Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,Actor,CountryOfOrigin,Director,Editor,Genre,Producer,Writer,activation_threshold,decay_factor,fromDecade,inLanguage,ndcg
2022-03-25 17:25:26,1.7min,f7deed9bf7644bafb5dc0cac2af7fb40,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.24987169681543564,0.7991908246451935,0.21525848368594044,0.27838048358609496,0.43314080792212734,0.4056515268426998,0.7180036532460652,0.44511904037969235,0.16820134878435966,0.6009205331125551,0.3830065985236466,0.023461420815338353
2022-03-25 16:27:18,1.7min,e63ed917bf1e44f794aefc72057cad7a,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.3737962084578473,0.14763896960318168,0.7495629257524353,0.17542266268517923,0.24003444200041155,0.4427235927088854,0.2500169242384387,0.35160438737860356,0.09204754212948942,0.7320436146698277,0.3551783434052993,0.022784695905431463
2022-03-25 11:52:05,1.6min,5fab650e026e4405b798ff23d36b896d,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.1605097576521872,0.6177936403684249,0.3291967341233659,0.13470016207883956,0.6469941689385753,0.5210547517693488,0.48630112268796877,0.4561241109532378,0.09538589974859045,0.2743793067745889,0.14755756698212383,0.02245228791041563
2022-03-25 10:16:19,2.9min,b9a8aa1e480340f6b4950be418c91d81,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.1307492748005531,0.780385887655801,0.30243389385404035,0.6742752143205626,0.1891224578722498,0.2470374294313742,0.14549754808666776,0.20392443126489695,0.12394359203928565,0.5100134937031763,0.5797208955847463,0.022060345169447663
2022-03-25 10:54:02,10.5min,5343780a61c74e5da013ab98d3a6839e,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.5691597768607106,0.2138086430204209,0.15201590922447097,0.20164959172070807,0.13975253838997068,0.7645691881634724,0.41599123126733284,0.09536069579657341,0.3744430139476197,0.1837720685268879,0.7842701770341574,0.02176952815847922
2022-03-25 17:16:36,1.8min,7b414951b3324f7c89056fd3cf218ad6,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.10050286863833235,0.6607176322332817,0.19949833552314764,0.12919839354905477,0.6599830576489636,0.19400749088207023,0.6998167803848949,0.37998606709408556,0.1366076917330224,0.4623165293762001,0.47859007105176227,0.02172685524949327
2022-03-25 11:08:32,1.7min,1d4173b47e044506864e23a9babe3739,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.46330955512607763,0.42054918248355466,0.5528224350337577,0.7700856049328566,0.7048698455533761,0.602083978662494,0.6269409942561929,0.4978492455699581,0.11924194195136818,0.6877378053392387,0.24186430839591488,0.02172685524949327
2022-03-25 16:10:05,11.2min,e232356756864b34ada173d4d5d36416,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.2619677211135617,0.44549871823968384,0.25815638882122877,0.6957839861504032,0.5635279494827644,0.2822616142741925,0.7654125757754472,0.07922978907472764,0.46872382417569874,0.21157645358434027,0.5598897500153031,0.020710317983644484
2022-03-25 17:57:48,3.4min,c2613092323f4497822bfd1922cff712,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.30240647131565057,0.5089464272660044,0.1361650899333346,0.6620163233599733,0.5047623285692131,0.12615344326971348,0.6359435822588342,0.44069113723308545,0.49921717377891506,0.48699718150292226,0.44923240807054043,0.020438846478366173
2022-03-25 18:12:14,4.6min,30cee0c1200a4648ad61b57c514eb41d,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.5783501276774722,0.7332425558439868,0.2735219073481936,0.16207790723254434,0.7510128874050739,0.10036786386533081,0.6476717690286232,0.24681686250524293,0.36082601617517085,0.5339889902549447,0.6113721527557963,0.019788549955224985
2022-03-26 11:01:39,1.5min,8eb10c1852af40509a944d9748f5aba0,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.2380241409264618,0.3250670203200792,0.21653698656603393,0.3549839867099672,0.7905860113458473,0.7389076933068135,0.45251813262079255,0.4706958424351093,0.0887389783230634,0.1376263439455691,0.5125719966513738,0.01978517153662812
2022-03-25 11:13:38,2.7min,e7b79737e3b144578e72a46dc5d852b6,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.18266634257091255,0.756019997612733,0.44929429841124735,0.25286239385925524,0.32830495583617597,0.41299247753238166,0.5644247611662842,0.4046279838363527,0.39665368804377515,0.15436450760309034,0.6613058496639402,0.019250240784240657
2022-03-25 16:44:06,3.2min,40a777aef9b8428dbfddb0fb8ed6df14,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.20858165312909885,0.7619134593375569,0.22419984601063575,0.11188497524821217,0.6116258966049709,0.3080693944746845,0.38494425637246643,0.3764401492016772,0.374894498782339,0.6540937873741675,0.6371503281770503,0.0188096114869351
2022-03-25 12:44:00,10.5min,e5d0727f76c54aabb55f53645cc33f89,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.5224866958272721,0.6806012290487558,0.5048868307982861,0.3897127712879966,0.39710742283319517,0.648308264898402,0.4213955827229973,0.18501377818424664,0.42579646310111674,0.543674046807629,0.514854174106694,0.018761146455908727
2022-03-25 14:30:52,11.0min,6c9ebadac4424587aff4766775a8538d,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.2967311018439932,0.6835424810988275,0.4688273649251805,0.6478672299778263,0.3747965990080856,0.6261858913680984,0.34234955397607436,0.13442585641329402,0.49067730903862866,0.12507541804316102,0.2107514264541478,0.01845391645088435
2022-03-25 18:10:24,1.8min,adca3c50a0444568a0d4e0bcb3cad6be,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.2542122045084747,0.6715612334010355,0.480668129231955,0.4269285011407104,0.3566157399177249,0.2217355924068944,0.4403555404724322,0.4904506417784209,0.19018307739983475,0.7875499673110362,0.6505820047017787,0.01818957485867236
2022-03-25 12:41:15,2.8min,4010ced98cac44798a359ef686b796ba,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.10734742603007455,0.35362882720112,0.7450044485783927,0.7236617270510706,0.31274960925461365,0.7392070220309173,0.5120379498881956,0.23802670409758783,0.25004165923963334,0.37174192880193774,0.3712909451510479,0.017171754339283883
2022-03-25 10:44:55,5.0min,04a204f42c754a1b868dee4b0152dad1,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.20968192789208204,0.5529050998879974,0.7467490531496643,0.28526354911358354,0.16325858076306546,0.668842780554107,0.6755727665027611,0.14624867139672715,0.2892473442622308,0.16735628155727564,0.3945761333482668,0.017035472502014738
2022-03-25 17:27:10,3.4min,adb9e56b71504202b6feda8af0f9aa94,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.3801496451704322,0.7446982621502977,0.14368055864969448,0.3503026547502901,0.39176188652973626,0.3595901098415051,0.5995588423740944,0.33094506628962683,0.3291513565424683,0.5239521131044348,0.7916619957938653,0.014941124567773509
2022-03-25 17:00:07,1.6min,68738efadf704f1cbad9cf633b5fc0f6,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.2894389070984138,0.5037725037794603,0.3254243480693011,0.4900031913633123,0.6954315194282391,0.15498252782906186,0.6356498442988803,0.36031653880839076,0.08531126262689825,0.6951827503346939,0.5316360239775406,0.014867036297479767
2022-03-25 11:53:39,3.8min,a427eb90765445398c65fbb85b409269,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.7466545800030174,0.6740671141183552,0.38532746393938844,0.5719078085647206,0.27086875371669455,0.6146225592396168,0.35008660487229104,0.31743677893864314,0.38558668882106883,0.7947848266566852,0.17333864269925864,0.014203164723929435
2022-03-25 14:25:25,3.3min,42f1e3f518ba49e9a077f01c58c17f6c,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.14268436120941677,0.48294192885629894,0.5234548631569309,0.22653578545032857,0.58680895890274,0.10925327963465883,0.5947554570360183,0.11137277627037546,0.12316835254229798,0.44760493294326287,0.5159002389784005,0.013633778326020838
2022-03-25 13:21:02,2.1min,8dc44541d81146928d77bfe095fed517,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.7665251365453409,0.3061553755445079,0.37821414093489847,0.4334461653705941,0.6051057021702412,0.6787185433009614,0.6471998749601959,0.1704143884367483,0.07071043156933246,0.7798299906118003,0.17501595034574347,0.013142439557499396
2022-03-25 15:19:53,1.8min,b04ec724e69f4a1980f4aa568e953ad4,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.5665138197150443,0.32049097550665484,0.4134042334201255,0.6291760300855274,0.3165748270488886,0.5181924443618328,0.6741207498927637,0.3823182850095175,0.21401891448273805,0.5277578601177916,0.10676221940423566,0.013104621316629424
2022-03-25 12:56:22,1.7min,adcc39feddfb496397aac1f26006fb86,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.40635260250798394,0.17401870741840314,0.4905252464690858,0.44721660524685425,0.22421396035682228,0.7026349293942348,0.3757806039912027,0.47535884738152,0.31046998879504234,0.5912653863587969,0.10497344114399432,0.012665687656463026
2022-03-25 16:55:30,2.1min,eaa91000e2d6431fad5034dd637ca1b6,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.10268507920363643,0.5576828700565923,0.10104865401754932,0.2020078318701757,0.7623043383907933,0.30381127333260566,0.5764804351111235,0.42558627556142026,0.15676079689238687,0.7976674924915239,0.6883377607357799,0.012216126658300066
2022-03-25 12:58:06,4.2min,8e458bdfc8b64ace8e8fa44ebbb10893,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.3075953848165798,0.5221223338233447,0.7615372592068428,0.628541685177429,0.5493958202832006,0.6467071127105535,0.2834692431563753,0.30567590985250215,0.49086345402071824,0.46307378883996425,0.1739253458817283,0.012090242285476593
2022-03-25 11:48:31,3.6min,93178e91d5db4cc58935ab75d4db0300,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.7850639780828997,0.5867169252101535,0.2523466335821406,0.507551522209961,0.27633342856675347,0.7631551919347611,0.23551394212768995,0.11604914221936194,0.10243614465634315,0.6546727432474979,0.7486698816166246,0.011778255485028737
2022-03-25 14:28:42,2.2min,cd97a0564c3e4688bb841da2f5475cc2,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.11677257911691012,0.17712442635309353,0.5171008774833993,0.13545884995610596,0.25990326952325987,0.29097453716291694,0.2926463411115576,0.43546920221650826,0.34220207199031144,0.3962705796364534,0.5523052225990794,0.011738189495778253
2022-03-25 12:25:54,10.9min,87470ddf7f274bc3b476c25f0ed2393b,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.4730354564571274,0.3869798990944367,0.7982078505391839,0.7922575624441045,0.5629787990129342,0.5475717992586541,0.10842107054865963,0.051138184643777895,0.4363956397618666,0.36010086833205085,0.22665990627140942,0.011686847740806782
2022-03-25 11:04:31,4.0min,67fd5c43638e42c68301bc9a48d432b2,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.2670101997453168,0.6032504807914555,0.7937061485729527,0.5902842805486475,0.4433421181341346,0.79078268732518,0.22109807899260359,0.11778669619549784,0.14928054825932757,0.623313716910926,0.7258690362565438,0.01146127968425897
2022-03-25 12:03:23,10.1min,edd42cef37684dd49c45ff7bd48cb07c,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.3676021637834088,0.40514587494086673,0.7757572017429827,0.6634599118089766,0.10933488836824262,0.47573240072175044,0.3035496243214516,0.16556384332861956,0.4896201333047008,0.3951659114103764,0.11488127106200383,0.01110401998320106
2022-03-25 17:50:03,3.3min,2bf7207baaa74a8fb79aa3d59f5b6a38,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.17246282279358177,0.5719491711272349,0.45426683717277505,0.18697625934630324,0.7765276602724533,0.2872098634924071,0.6806491961250241,0.29564034171693365,0.23632431942680487,0.3643774342849177,0.7197713572830476,0.009874544000656574
2022-03-25 14:51:30,2.2min,5490040cf07742bcb30df81c487d07a3,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.7002113674764248,0.48134800692837243,0.3127578484291331,0.3139088872569663,0.5868217021803483,0.10512801219369489,0.4901922218550063,0.17461348493355813,0.0869236904277636,0.5055102349104662,0.3921793838562363,0.009828647416727855
2022-03-25 13:39:02,11.3min,1d2842b114db4b94be8d778a0b7b3d60,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.295096901191123,0.6231687355762421,0.5625613440179063,0.40019575212161473,0.4440965854372624,0.33567591085266835,0.267083405484784,0.10402435461822349,0.37647801330015973,0.543943323025352,0.3719102724214922,0.009730920641933975
2022-03-25 16:21:16,2.6min,0c7e38204333467dacd1d1ca3701fbdc,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.7020180630421029,0.5837508669590116,0.6561737019696307,0.2253297608305968,0.14208245962916044,0.7989991699358991,0.10109825647732212,0.1487524777122863,0.13284309273239747,0.37967771404890016,0.27930968937531364,0.009258683649780405
2022-03-25 11:31:40,2.4min,45b9b3ab97124345a5372bb6483fd3bd,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.584641003797412,0.5831942229077942,0.37001234859695664,0.19427289650137913,0.7826781658728967,0.7118105245926426,0.6163282760429546,0.387607206705489,0.20717686009511949,0.565630321548519,0.4540416533892826,0.00856076203537386
2022-03-25 15:15:53,4.0min,9da065378b8d49bfb1dd8e4ff76bc814,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.7397385528510126,0.2526372100136688,0.24251369311398174,0.17651902726253674,0.7852887969785445,0.6667415108207599,0.1986944379013295,0.3021286794653409,0.2862163206516035,0.3071902176745068,0.33076503345043917,0.008523425279699525
2022-03-25 16:28:58,2.5min,61fd0c5c35f54481b44d8a5fdb04a64a,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.599219409519318,0.32897090398753276,0.3707675184921404,0.5804954802374731,0.18234468741482235,0.5482164103562491,0.46735373385905576,0.18507437217593498,0.16791229534823138,0.5823926961371537,0.13892847007035425,0.007929392315618572
2022-03-25 13:23:06,2.9min,0007584415c54b438ca98cf810a5434e,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.3029585480136559,0.619200196371002,0.4707541198203795,0.5822144615765791,0.31670266251697343,0.6764579051716311,0.28468359820900335,0.30483866515312275,0.2459749784287068,0.3432831067746551,0.7395668837744236,0.007284725315329544
2022-03-25 10:25:14,7.5min,25433a71863b4eb580238a5324108653,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.12550311934840444,0.7521695799005924,0.15321398087415444,0.37293431904199237,0.5239179414600912,0.28418353637610366,0.268891296581123,0.09801912872554316,0.22041103948502344,0.7549424053420886,0.15897811846778848,0.00727682992887448
2022-03-25 12:36:49,2.1min,2cfc2c2c7cd343bc95f0c44bd6b9ba89,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.33117349045536204,0.1100417127617226,0.717816248022582,0.3611020125127151,0.25251694800103,0.3329956392631784,0.372624976341749,0.32499586687335513,0.2553611793277284,0.5081316696007815,0.295761218292363,0.007071460470136329
2022-03-25 12:38:56,2.3min,9e6acf5d1b884a15ba0e830972f26353,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.7191101090165857,0.4922670785304579,0.6206185257462106,0.6199232456403649,0.10753177662632345,0.46200993277898617,0.2716153859616789,0.34942042965696996,0.3325750391067837,0.45776334276244596,0.17901946563003313,0.0069658419187418235
2022-03-25 16:23:54,3.4min,8707ec77be1c45319effec03fe76a43f,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.1885576170397541,0.5290593922697552,0.190298588924366,0.7791415931833442,0.7182582066123631,0.6000231577278083,0.37485856448133686,0.2824146296310757,0.341721488102231,0.4726520186827846,0.2299154304146085,0.006508634486433099
2022-03-25 12:00:32,2.8min,d22016bed168499b929d8640af179886,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.3733443322657155,0.11948065189489002,0.6840934224212177,0.7705163519459801,0.3546653954117869,0.3372258256562899,0.3245406935229848,0.2212953301098505,0.21774344062338946,0.4880025849314137,0.3348335187763787,0.006437155513572795
2022-03-25 14:43:35,2.5min,c80e7a7ab45c405f9762b15dd0375c2a,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.24542854638153572,0.6382359980664343,0.6317543469273077,0.22911612478722088,0.34401087999354274,0.47174987557355863,0.32308645702828503,0.28602176835816095,0.24221992210683585,0.7924800106046462,0.1571322673573582,0.006121970633374069
2022-03-25 11:57:29,3.1min,ad2863d4fffb447d90c52e59c8b7a13e,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.6385049902343337,0.32067144020220395,0.4324656473819357,0.302088833669394,0.1938738902608262,0.24760598046970056,0.5320779159423409,0.3433108724179216,0.29957351554630707,0.3073673887828299,0.6860524591483398,0.0058774408646337425
2022-03-25 14:46:08,3.7min,57fb575b230c48a7891cafafd1a81af9,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.7848448771079456,0.6560385001152147,0.3816392425582895,0.27938783744529233,0.13289150546212894,0.3893407073149533,0.730588504342372,0.22941864114965055,0.24513139133592443,0.7643730765805654,0.7734078207436625,0.0058203614839336835
2022-03-25 13:58:06,10.8min,47bf880a29a64da996b12d424523a726,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.7888730813083951,0.12742283526505804,0.5406070904265503,0.3878658559828517,0.1829428491925827,0.21757334505903592,0.7710648520124896,0.0632622424158394,0.23038002841604527,0.32128632338914775,0.20133959923927153,0.005625018359759685
2022-03-25 12:13:28,10.7min,d9772fefb4594bdf8259234825dd57c2,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.37607908281055435,0.5138831931707497,0.5148783596345179,0.6987641523684676,0.20550207484891717,0.1582596533510192,0.7723421549919348,0.06818019753723231,0.34664256950693795,0.48770418537074894,0.32574850361602686,0.0055868389371699825
2022-03-25 18:05:08,2.6min,bc2b83b45bad4ad1a213943953274e5d,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.4605770364813506,0.7578695943873784,0.4257047872198174,0.13067957133368024,0.7137216179000023,0.304903883196479,0.5899111739465261,0.4010143203152498,0.254715831666117,0.4296149175867421,0.5236673918223262,0.005583372608397854
2022-03-25 15:42:16,10.2min,df5c15c18ecb481cbdb673838e275a83,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.6285124969457299,0.25590490210684913,0.5542249649180804,0.5235345596546679,0.2794038516400551,0.5490724651664257,0.21145799777555743,0.1137762854096222,0.30750416987521256,0.35076853955957876,0.13228746073452702,0.005461694131908659
2022-03-25 14:20:13,3.5min,f970e3d5a376433faef089924a3e1879,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.4036780649930576,0.5758038514223313,0.4720574921213766,0.477087650790304,0.6409476291996198,0.3982774002723073,0.41466397720522075,0.13666694330612406,0.15393683554796367,0.2104521969089061,0.6518271750424764,0.005258648807789846
2022-03-25 15:26:29,4.4min,b4e79c20b3e64412a2d14e8abf429d44,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.6686518797846149,0.548442208684041,0.29408600050717476,0.2994289228531673,0.41544429954804074,0.24802206621855719,0.7503054510561877,0.2033095390012056,0.27619275708403446,0.48852448896768974,0.5147407503612691,0.005222760302643443
2022-03-25 16:04:04,3.0min,f48007ecc7ec4022b3491fdc9f30227f,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.4847576984389032,0.48159411114860445,0.5011287810483418,0.46047017270401835,0.3053770956629452,0.35862003680142296,0.403441708592823,0.2236785839371911,0.25971664185923066,0.28853850602969733,0.20129947235719708,0.004945124115162454
2022-03-26 12:20:12,2.2min,20e68c3bf0604fae9984def75f54c700,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.5091899646226042,0.4194755733725858,0.3148930415465579,0.26842655997504794,0.6255337807171211,0.2657311861134873,0.8842796171305488,0.3767777416717093,0.1742169140833661,0.6939462426215066,0.5724501677465907,0.004669543744195459
2022-03-25 16:57:34,2.6min,083ab7ae28eb4ad9bd13314c2b3cbb68,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.24689565982556883,0.7258046572175031,0.27019641965852087,0.3554456331135736,0.47567184241194505,0.18582815398737865,0.5033697973141178,0.39400382302334014,0.2577690111840575,0.4729753968789492,0.760269590182993,0.00459116374945534
2022-03-25 18:07:43,2.7min,60e2a3d8a18d4096b17355f6dd625598,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.3966230152629276,0.6906077488705348,0.6429874273863593,0.562773213762868,0.6711587022971334,0.5068648148751758,0.566088319736972,0.38492019226772967,0.2712497363609133,0.38670302729527706,0.49653759004113235,0.004180481698290343
2022-03-25 16:41:55,2.2min,c9940a4b6d0a43f6b65b40d13a489732,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.12337891116259535,0.6765300925370828,0.15023630290602125,0.23132270353549697,0.6081719415081488,0.1735908129835291,0.4416777996376736,0.4979464479452079,0.23110123247758635,0.7160058054485192,0.712841053692367,0.00411271536722387
2022-03-26 12:23:53,2.3min,5b0cc91c8dde4068843cebcc9cb28598,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.7537415019387044,0.4607970162462556,0.06761929832610147,0.45067094692080234,0.3726992800819555,0.31433986024399374,0.44049199018297147,0.3047475740339375,0.19994815252916714,0.45550955667869264,0.6699221265371454,0.003914217031991317
2022-03-25 10:39:17,5.6min,fd8d9b3f1bb54e8c812850a7d1c37878,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.258217566815381,0.6983339944933256,0.5813494085417018,0.41283797984644566,0.7879639107851987,0.5818568118780253,0.6468624462835554,0.3868420056656871,0.30178582715639946,0.5390934021235614,0.5074883852992605,0.0038915319130464815
2022-03-25 18:16:48,3.3min,785865c15c454c2887ee85c2011a7f61,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.20986133902827786,0.7999167653180457,0.29512838477970055,0.2383045331103884,0.5507689620756894,0.47303189290539127,0.7224801123893124,0.3645543340591637,0.4238755805585148,0.5072364627169644,0.33745376009854716,0.003814575102577512
